,body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
3236,Strasse,mehrfarbig,Occasion,599.0,Benzin,False,108.0,2999,275.0,228,19000.0,Triumph
3237,Strasse,silber,Neu,692.0,Benzin,True,75.0,12390,241.0,0,10.0,Husqvarna
3238,Strasse,weiss,Neu,692.0,Benzin,True,75.0,11490,241.0,0,1.0,Husqvarna
3239,Strasse,weiss,Neu,692.0,Benzin,True,75.0,11490,241.0,0,1.0,Husqvarna
3240,Strasse,silber,Vorführmodell,692.0,Benzin,True,75.0,11200,241.0,14,800.0,Husqvarna
3241,Strasse,silber,Neu,692.0,Benzin,True,75.0,14900,241.0,0,1.0,Husqvarna
3242,Strasse,weiss,Neu,693.0,Benzin,True,75.0,12390,241.0,0,7.0,Husqvarna
3243,Strasse,weiss,Occasion,693.0,Benzin,True,75.0,9900,241.0,21,4300.0,Husqvarna
3244,Strasse,mehrfarbig,Vorführmodell,692.0,Benzin,True,75.0,10990,241.0,20,1530.0,Husqvarna
3245,Strasse,silber,Occasion,692.0,Benzin,True,75.0,10500,241.0,19,1000.0,Husqvarna
3246,Strasse,grau matt.,Occasion,692.0,Benzin,True,75.0,9990,241.0,17,2100.0,Husqvarna
3247,Strasse,weiss,Neu,373.0,Benzin,True,42.0,6890,230.0,0,1.0,Husqvarna
3248,Strasse,weiss,Vorführmodell,373.0,Benzin,True,42.0,5600,230.0,21,3300.0,Husqvarna
3249,Strasse,weiss,Vorführmodell,373.0,Benzin,True,42.0,6600,230.0,21,800.0,Husqvarna
3250,Strasse,mehrfarbig,Vorführmodell,373.0,Benzin,True,42.0,6500,230.0,21,168.0,Husqvarna
3251,Strasse,weiss,Neu,373.0,Benzin,True,42.0,6500,230.0,0,1.0,Husqvarna
3252,Strasse,silber,Neu,692.0,Benzin,True,75.0,12390,241.0,0,5.0,Husqvarna
3253,Strasse,weiss,Neu,806.0,Benzin,True,113.0,8900,304.0,0,1.0,Kawasaki
3254,Strasse,weiss matt.,Occasion,806.0,Benzin,True,113.0,8300,304.0,45,7000.0,Kawasaki
3255,Strasse,grün,Occasion,806.0,Benzin,False,113.0,7800,304.0,68,8540.0,Kawasaki
3256,Strasse,schwarz,Occasion,806.0,Benzin,False,113.0,7000,304.0,53,10410.0,Kawasaki
3257,Strasse,schwarz,Occasion,806.0,Benzin,False,113.0,7800,304.0,54,5300.0,Kawasaki
3258,Strasse,schwarz,Occasion,806.0,Benzin,False,113.0,6900,304.0,45,5300.0,Kawasaki
3259,Strasse,schwarz matt.,Occasion,806.0,Benzin,False,113.0,7200,304.0,80,2000.0,Kawasaki
3260,Strasse,schwarz,Occasion,806.0,Benzin,False,113.0,5900,304.0,60,4000.0,Kawasaki
3261,Strasse,schwarz,Occasion,806.0,Benzin,False,113.0,6800,304.0,57,10200.0,Kawasaki
3262,Strasse,schwarz,Vorführmodell,948.0,Benzin,False,0.0,8700,285.0,21,2070.0,Kawasaki
3263,Strasse,grau,Occasion,948.0,Benzin,False,125.0,8400,285.0,27,14990.0,Kawasaki
3264,Strasse,mehrfarbig,Occasion,947.0,Benzin,True,112.0,11000,297.0,22,3900.0,Kawasaki
3265,Strasse,schwarz matt.,Occasion,947.0,Benzin,True,125.0,10200,285.0,22,10.0,Kawasaki
3266,Strasse,blau,Occasion,739.0,Benzin,False,76.0,1950,303.0,246,26330.0,Kawasaki
3267,Strasse,grün,Occasion,1352.0,Benzin,False,193.0,5900,332.0,104,55600.0,Kawasaki
3268,Strasse,blau,Occasion,1352.0,Benzin,False,192.0,5580,327.0,153,34200.0,Kawasaki
3269,Strasse,schwarz,Occasion,1440.0,Benzin,False,200.0,12500,343.0,81,13800.0,Kawasaki
3270,Strasse,grün matt.,Neu,1440.0,Benzin,True,200.0,22200,343.0,0,1.0,Kawasaki
3271,Strasse,grün,Occasion,1440.0,Benzin,True,200.0,18900,343.0,45,50.0,Kawasaki
3272,Strasse,grün matt.,Occasion,1440.0,Benzin,True,200.0,13500,343.0,45,5500.0,Kawasaki
3273,Strasse,grün matt.,Occasion,1440.0,Benzin,True,200.0,16950,343.0,45,1290.0,Kawasaki
3274,Strasse,blau,Occasion,1352.0,Benzin,False,192.0,7900,327.0,151,4900.0,Kawasaki
3275,Strasse,blau,Occasion,1352.0,Benzin,False,193.0,7900,332.0,141,10600.0,Kawasaki
3276,Strasse,schwarz,Occasion,1352.0,Benzin,False,193.0,5900,332.0,114,22600.0,Kawasaki
3277,Strasse,schwarz,Occasion,1440.0,Benzin,False,200.0,8900,343.0,91,26800.0,Kawasaki
3278,Strasse,blau,Occasion,1352.0,Benzin,False,192.0,5999,327.0,161,20900.0,Kawasaki
3279,Chopper,bordeaux matt.,Occasion,124.0,Benzin,False,12.0,2650,223.0,189,3550.0,Kawasaki
3280,Chopper,schwarz,Occasion,124.0,Benzin,False,12.0,2800,223.0,201,8130.0,Kawasaki
3281,Chopper,schwarz,Occasion,124.0,Benzin,False,12.0,1950,223.0,258,12000.0,Kawasaki
3282,Strasse,mehrfarbig,Oldtimer,649.0,Benzin,False,0.0,13500,265.0,611,24000.0,Triumph
3283,Chopper,schwarz,Occasion,1699.0,Benzin,False,98.0,16985,414.0,41,2100.0,Triumph
3284,Strasse,grün,Occasion,865.0,Benzin,False,68.0,9690,305.0,66,450.0,Triumph
3285,Strasse,rot,Occasion,899.0,Benzin,True,55.0,7700,290.0,29,2770.0,Triumph
3286,Strasse,grau,Occasion,674.0,Benzin,False,34.0,6500,257.0,68,20400.0,Triumph
3287,Touring,grau,Occasion,1049.0,Benzin,False,114.0,6500,303.0,120,8900.0,Triumph
3288,Strasse,rot,Neu,899.0,Benzin,True,55.0,12260,298.0,0,1.0,Triumph
3289,Strasse,grün,Occasion,885.0,Benzin,False,69.0,5900,305.0,248,14000.0,Triumph
3290,Strasse,rot matt.,Occasion,1200.0,Benzin,True,77.0,12600,317.0,27,150.0,Triumph
3291,Chopper,schwarz,Occasion,865.0,Benzin,False,61.0,7500,325.0,61,700.0,Triumph
3292,Chopper,schwarz,Occasion,865.0,Benzin,False,61.0,6400,325.0,103,17000.0,Triumph
3293,Chopper,anthrazit,Occasion,865.0,Benzin,False,61.0,4100,325.0,103,17000.0,Triumph
3294,Chopper,mehrfarbig,Occasion,865.0,Benzin,False,61.0,5400,325.0,129,20103.0,Triumph
3295,Chopper,schwarz,Occasion,2293.0,Benzin,False,106.0,13997,425.0,73,6800.0,Triumph
3296,Chopper,schwarz,Occasion,2293.0,Benzin,False,106.0,12600,470.0,72,3740.0,Triumph
3297,Touring,grau,Occasion,1049.0,Benzin,False,125.0,4900,316.0,112,17320.0,Triumph
3298,Strasse,blau matt.,Occasion,955.0,Benzin,False,120.0,5450,310.0,200,13500.0,Triumph
3299,Strasse,schwarz,Occasion,955.0,Benzin,False,98.0,2800,310.0,247,20000.0,Triumph
3300,Strasse,schwarz,Occasion,955.0,Benzin,False,98.0,1900,310.0,242,37600.0,Triumph
3301,Strasse,silber,Occasion,1049.0,Benzin,False,125.0,4900,316.0,158,52500.0,Triumph
3302,Strasse,orange,Occasion,955.0,Benzin,False,98.0,3690,305.0,235,28000.0,Triumph
3303,Strasse,orange,Neu,955.0,Benzin,False,98.0,7000,305.0,0,200.0,Triumph
3304,Strasse,schwarz,Occasion,955.0,Benzin,False,98.0,3500,305.0,210,13353.0,Triumph
3305,Strasse,gelb,Occasion,955.0,Benzin,False,98.0,2100,305.0,231,78771.0,Triumph
3306,Strasse,gelb,Occasion,955.0,Benzin,False,98.0,3490,305.0,233,38950.0,Triumph
3307,Strasse,blau,Occasion,1049.0,Benzin,False,130.0,9900,343.0,91,2000.0,Triumph
3308,Touring,grau,Occasion,1050.0,Benzin,False,130.0,13990,343.0,56,10.0,Triumph
3309,Touring,grau,Occasion,1050.0,Benzin,False,130.0,5490,343.0,109,34000.0,Triumph
3310,Strasse,blau,Occasion,1050.0,Benzin,False,130.0,10490,343.0,55,1310.0,Triumph
3311,Touring,blau,Occasion,955.0,Benzin,False,120.0,1990,310.0,209,62570.0,Triumph
3312,Touring,rot,Occasion,1050.0,Benzin,False,125.0,6250,316.0,161,33254.0,Triumph
3313,Touring,grau,Occasion,1049.0,Benzin,False,125.0,4000,316.0,177,39900.0,Triumph
3314,Strasse,gelb,Occasion,955.0,Benzin,False,146.0,15990,290.0,217,1.0,Triumph
3315,Strasse,rot,Occasion,955.0,Benzin,False,146.0,4000,290.0,153,41700.0,Triumph
3316,Strasse,gelb,Occasion,955.0,Benzin,False,146.0,3500,290.0,163,34170.0,Triumph
3317,Strasse,schwarz,Occasion,955.0,Benzin,False,128.0,2900,290.0,237,60500.0,Triumph
3318,Strasse,schwarz,Occasion,955.0,Benzin,False,146.0,3400,290.0,199,47290.0,Triumph
3319,Strasse,weiss,Occasion,675.0,Benzin,False,128.0,11900,259.0,66,11743.0,Triumph
3320,Strasse,grau,Occasion,674.0,Benzin,False,123.0,4900,261.0,163,36920.0,Triumph
3321,Strasse,schwarz,Occasion,674.0,Benzin,False,123.0,6100,261.0,137,24800.0,Triumph
3322,Strasse,schwarz,Occasion,674.0,Benzin,False,123.0,6200,261.0,77,17600.0,Triumph
3323,Chopper,schwarz matt.,Occasion,2293.0,Benzin,False,106.0,9900,470.0,100,2300.0,Triumph
3324,Chopper,schwarz,Occasion,2293.0,Benzin,True,147.0,12900,425.0,39,4700.0,Triumph
3325,Chopper,schwarz,Occasion,2293.0,Benzin,False,106.0,10490,470.0,110,20885.0,Triumph
3326,Chopper,schwarz,Occasion,2293.0,Benzin,True,106.0,14900,470.0,43,16535.0,Triumph
3327,Chopper,mehrfarbig,Occasion,2293.0,Benzin,False,141.0,10600,425.0,128,23000.0,Triumph
3328,Chopper,rot,Occasion,2293.0,Benzin,False,141.0,9950,425.0,125,16615.0,Triumph
3329,Chopper,rot,Occasion,2293.0,Benzin,False,141.0,9990,425.0,153,20236.0,Triumph
3330,Sonstige,blau,Occasion,2294.0,Benzin,False,141.0,9290,425.0,125,12700.0,Triumph
3331,Chopper,schwarz,Occasion,2293.0,Benzin,False,141.0,12990,425.0,182,34000.0,Triumph
3332,Chopper,blau,Occasion,2293.0,Benzin,False,141.0,10500,425.0,113,6311.0,Triumph
3333,Strasse,schwarz,Occasion,2294.0,Benzin,False,106.0,14500,470.0,77,14047.0,Triumph
3334,Chopper,schwarz,Occasion,865.0,Benzin,False,55.0,5900,325.0,153,21114.0,Triumph
3335,Strasse,schwarz,Vorführmodell,1200.0,Benzin,True,77.0,12900,317.0,17,500.0,Triumph
3336,Strasse,blau,Occasion,865.0,Benzin,False,61.0,4500,325.0,134,59000.0,Triumph
3337,Strasse,schwarz,Occasion,1200.0,Benzin,True,77.0,12100,317.0,27,3600.0,Triumph
3338,Strasse,grün matt.,Occasion,1200.0,Benzin,True,77.0,11500,317.0,29,6990.0,Triumph
3339,Strasse,grau,Occasion,1200.0,Benzin,True,77.0,12500,317.0,17,200.0,Triumph
3340,Strasse,rot,Occasion,1200.0,Benzin,True,77.0,17900,317.0,13,1.0,Triumph
3341,Strasse,grau,Neu,1200.0,Benzin,True,77.0,17600,317.0,0,100.0,Triumph
3342,Strasse,grau matt.,Occasion,1200.0,Benzin,True,77.0,11900,317.0,29,1200.0,Triumph
3343,Strasse,mehrfarbig,Occasion,1200.0,Benzin,True,77.0,11000,317.0,21,2600.0,Triumph
3344,Strasse,braun,Neu,865.0,Benzin,True,68.0,10990,305.0,0,10.0,Triumph
3345,Strasse,schwarz,Occasion,865.0,Benzin,False,67.0,7290,305.0,69,16653.0,Triumph
3346,Strasse,rot,Occasion,865.0,Benzin,False,33.0,6990,305.0,80,24782.0,Triumph
3347,Strasse,schwarz,Occasion,744.0,Benzin,False,0.0,11500,200.0,356,9700.0,Triumph
3348,Strasse,blau matt.,Occasion,744.0,Benzin,False,0.0,11800,200.0,477,485.0,Triumph
3349,Strasse,schwarz,Occasion,1200.0,Benzin,True,77.0,12690,317.0,21,1789.0,Triumph
3350,Strasse,schwarz,Vorführmodell,899.0,Benzin,True,55.0,9700,306.0,21,739.0,Triumph
3351,Strasse,mehrfarbig,Vorführmodell,1200.0,Benzin,True,80.0,10900,318.0,21,2488.0,Triumph
3352,Strasse,schwarz,Occasion,899.0,Benzin,True,55.0,9900,306.0,36,5800.0,Triumph
3353,Strasse,schwarz,Neu,899.0,Benzin,True,55.0,11900,298.0,0,1.0,Triumph
3354,Strasse,rot,Occasion,899.0,Benzin,True,55.0,11500,298.0,13,5.0,Triumph
3355,Strasse,schwarz,Neu,899.0,Benzin,False,55.0,10710,298.0,0,1.0,Triumph
3356,Strasse,rot,Neu,899.0,Benzin,True,55.0,12260,298.0,0,1.0,Triumph
3357,Sonstige,grün,Neu,899.0,Benzin,True,55.0,14950,298.0,0,1.0,Triumph
3358,Strasse,grün,Vorführmodell,899.0,Benzin,True,55.0,11750,298.0,11,500.0,Triumph
3359,Strasse,mehrfarbig,Occasion,899.0,Benzin,True,55.0,10600,298.0,29,6600.0,Triumph
3360,Strasse,rot matt.,Occasion,899.0,Benzin,True,55.0,15500,298.0,13,1.0,Triumph
3361,Strasse,schwarz,Neu,899.0,Benzin,True,55.0,11900,298.0,0,7.0,Triumph
3362,Strasse,grün,Occasion,900.0,Benzin,True,55.0,9900,298.0,21,7200.0,Triumph
3363,Strasse,blau,Neu,865.0,Benzin,False,54.0,19900,305.0,0,100.0,Triumph
3364,Strasse,schwarz,Occasion,865.0,Benzin,False,54.0,11490,305.0,113,10250.0,Triumph
3365,Strasse,blau,Neu,865.0,Benzin,True,54.0,16900,305.0,0,10.0,Triumph
3366,Strasse,schwarz,Occasion,865.0,Benzin,False,54.0,6900,305.0,148,19107.0,Triumph
3367,Strasse,grün,Occasion,899.0,Benzin,True,55.0,9900,298.0,21,671.0,Triumph
3368,Strasse,gelb,Occasion,1049.0,Benzin,False,135.0,10990,289.0,55,6910.0,Triumph
3369,Strasse,rot,Occasion,1049.0,Benzin,False,135.0,5450,289.0,105,53000.0,Triumph
3370,Strasse,schwarz,Occasion,1049.0,Benzin,False,135.0,9300,289.0,55,8890.0,Triumph
3371,Strasse,rot,Occasion,1049.0,Benzin,False,135.0,7980,289.0,105,27112.0,Triumph
3372,Strasse,schwarz,Occasion,1049.0,Benzin,False,135.0,5300,289.0,89,32000.0,Triumph
3373,Strasse,weiss,Occasion,1049.0,Benzin,False,130.0,6800,292.0,164,8070.0,Triumph
3374,Strasse,anthrazit,Occasion,1049.0,Benzin,False,130.0,7500,292.0,152,9455.0,Triumph
3375,Strasse,blau,Occasion,1049.0,Benzin,False,130.0,5990,292.0,164,8750.0,Triumph
3376,Strasse,grün,Occasion,1049.0,Benzin,False,132.0,5250,292.0,139,12900.0,Triumph
3377,Strasse,schwarz,Occasion,1049.0,Benzin,False,130.0,4700,292.0,160,56000.0,Triumph
3378,Strasse,grün,Occasion,1050.0,Benzin,False,132.0,4900,292.0,151,30000.0,Triumph
3379,Strasse,weiss,Occasion,1050.0,Benzin,False,135.0,9490,289.0,74,10000.0,Triumph
3380,Strasse,schwarz,Occasion,1049.0,Benzin,False,132.0,6490,292.0,128,25100.0,Triumph
3381,Strasse,schwarz,Occasion,1049.0,Benzin,False,130.0,4600,292.0,176,36200.0,Triumph
3382,Strasse,blau,Occasion,1049.0,Benzin,False,132.0,6999,292.0,139,24000.0,Triumph
3383,Strasse,schwarz,Occasion,1049.0,Benzin,False,130.0,3750,292.0,164,16200.0,Triumph
3384,Strasse,rot,Occasion,1049.0,Benzin,True,140.0,9900,291.0,33,6100.0,Triumph
3385,Strasse,weiss,Vorführmodell,1049.0,Benzin,True,150.0,14500,286.0,20,1971.0,Triumph
3386,Chopper,schwarz matt.,Occasion,865.0,Benzin,False,61.0,6400,325.0,101,11975.0,Triumph
3387,Chopper,schwarz,Occasion,865.0,Benzin,False,34.0,5950,325.0,104,33600.0,Triumph
3388,Chopper,schwarz matt.,Occasion,865.0,Benzin,False,61.0,6499,325.0,80,26000.0,Triumph
3389,Sonstige,blau,Occasion,865.0,Benzin,False,55.0,7490,325.0,153,24000.0,Triumph
3390,Chopper,schwarz,Occasion,790.0,Benzin,False,61.0,4590,325.0,185,26612.0,Triumph
3391,Enduro,weiss,Occasion,1049.0,Benzin,False,114.0,7300,303.0,89,18000.0,Triumph
3392,Enduro,orange matt.,Occasion,1049.0,Benzin,False,114.0,6900,303.0,107,22280.0,Triumph
3393,Enduro,schwarz,Occasion,1049.0,Benzin,False,114.0,5550,303.0,115,46800.0,Triumph
3394,Enduro,schwarz,Occasion,1049.0,Benzin,False,114.0,5999,303.0,125,53835.0,Triumph
3395,Strasse,orange,Occasion,1050.0,Benzin,False,114.0,3500,303.0,139,49600.0,Triumph
3396,Enduro,blau,Occasion,1049.0,Benzin,False,114.0,5850,303.0,125,26350.0,Triumph
3397,Enduro,orange,Occasion,1049.0,Benzin,False,114.0,6700,303.0,128,54900.0,Triumph
3398,Enduro,schwarz,Occasion,1049.0,Benzin,False,114.0,5300,303.0,127,43436.0,Triumph
3399,Enduro,blau matt.,Occasion,1049.0,Benzin,False,114.0,5790,303.0,150,25450.0,Triumph
3400,Enduro,schwarz,Occasion,1049.0,Benzin,False,114.0,7800,303.0,125,18800.0,Triumph
3401,Enduro,grau,Occasion,1049.0,Benzin,False,114.0,4750,303.0,101,43000.0,Triumph
3402,Enduro,orange,Occasion,1049.0,Benzin,False,114.0,4100,303.0,112,75540.0,Triumph
3403,Touring,schwarz,Occasion,1049.0,Benzin,False,114.0,5000,303.0,113,43500.0,Triumph
3404,Strasse,blau,Occasion,1215.0,Benzin,True,137.0,11900,345.0,45,22456.0,Triumph
3405,Enduro,grün,Vorführmodell,798.0,Benzin,True,95.0,13500,280.0,21,1306.0,Triumph
3406,Enduro,rot,Occasion,1049.0,Benzin,False,125.0,9890,310.0,77,7900.0,Triumph
3407,Strasse,schwarz,Neu,674.0,Benzin,False,106.0,10900,257.0,0,1.0,Triumph
3408,Strasse,schwarz matt.,Occasion,674.0,Benzin,False,106.0,7490,257.0,57,4200.0,Triumph
3409,Strasse,schwarz,Occasion,674.0,Benzin,False,34.0,8580,257.0,57,7000.0,Triumph
3410,Strasse,schwarz,Occasion,674.0,Benzin,False,34.0,3000,261.0,128,43200.0,Triumph
3411,Strasse,weiss,Occasion,674.0,Benzin,False,106.0,6900,261.0,89,9902.0,Triumph
3412,Strasse,weiss,Occasion,674.0,Benzin,False,106.0,5499,261.0,128,12350.0,Triumph
3413,Strasse,schwarz,Neu,674.0,Benzin,False,106.0,9900,261.0,0,1.0,Triumph
3414,Strasse,schwarz,Occasion,675.0,Benzin,False,106.0,6190,261.0,112,10800.0,Triumph
3415,Strasse,weiss,Occasion,674.0,Benzin,False,106.0,5500,261.0,93,32277.0,Triumph
3416,Strasse,violett,Occasion,675.0,Benzin,False,106.0,4500,261.0,96,26200.0,Triumph
3417,Strasse,grün,Occasion,674.0,Benzin,False,106.0,3200,261.0,141,34000.0,Triumph
3418,Strasse,weiss,Occasion,674.0,Benzin,False,106.0,4900,261.0,101,18892.0,Triumph
3419,Strasse,grün,Occasion,675.0,Benzin,False,106.0,4000,261.0,146,30000.0,Triumph
3420,Strasse,schwarz,Neu,765.0,Benzin,True,123.0,12750,257.0,0,3.0,Triumph
3421,Strasse,grau,Vorführmodell,765.0,Benzin,True,123.0,10900,257.0,20,1402.0,Triumph
3422,Strasse,rot,Vorführmodell,660.0,Benzin,True,48.0,8300,262.0,20,671.0,Triumph
3423,Strasse,schwarz,Occasion,899.0,Benzin,True,55.0,9900,290.0,27,13950.0,Triumph
3424,Sonstige,rot,Occasion,900.0,Benzin,False,55.0,7500,290.0,41,11600.0,Triumph
3425,Sonstige,schwarz,Occasion,900.0,Benzin,True,55.0,7890,290.0,29,6600.0,Triumph
3426,Strasse,weiss,Occasion,900.0,Benzin,True,48.0,8400,290.0,21,2000.0,Triumph
3427,Strasse,schwarz,Neu,899.0,Benzin,False,55.0,9900,292.0,0,800.0,Triumph
3428,Strasse,gelb,Neu,899.0,Benzin,False,55.0,11700,292.0,0,7.0,Triumph
3429,Strasse,gelb,Vorführmodell,899.0,Benzin,True,55.0,10100,292.0,35,949.0,Triumph
3430,Strasse,gelb,Occasion,899.0,Benzin,True,55.0,11500,292.0,21,5.0,Triumph
3431,Strasse,gelb,Neu,899.0,Benzin,True,55.0,11700,292.0,0,1.0,Triumph
3432,Strasse,gelb,Vorführmodell,899.0,Benzin,False,55.0,9950,292.0,19,3300.0,Triumph
3433,Strasse,schwarz,Neu,899.0,Benzin,True,55.0,10700,292.0,0,1.0,Triumph
3434,Strasse,gelb,Occasion,899.0,Benzin,True,55.0,9290,292.0,33,7855.0,Triumph
3435,Strasse,gelb,Neu,899.0,Benzin,True,55.0,11500,292.0,0,5.0,Triumph
3436,Strasse,schwarz,Occasion,899.0,Benzin,True,55.0,10490,292.0,19,700.0,Triumph
3437,Strasse,gelb,Occasion,899.0,Benzin,True,55.0,11000,292.0,13,1.0,Triumph
3438,Strasse,schwarz matt.,Occasion,899.0,Benzin,False,55.0,8888,292.0,20,2500.0,Triumph
3439,Strasse,schwarz,Neu,900.0,Benzin,True,55.0,10500,292.0,0,3.0,Triumph
3440,Sonstige,weiss,Occasion,865.0,Benzin,False,68.0,8190,305.0,57,5750.0,Triumph
3441,Strasse,silber,Occasion,865.0,Benzin,False,69.0,9990,305.0,176,15500.0,Triumph
3442,Strasse,silber,Occasion,865.0,Benzin,False,69.0,11300,305.0,160,7800.0,Triumph
3443,Sonstige,schwarz,Occasion,865.0,Benzin,False,68.0,7400,305.0,55,5200.0,Triumph
3444,Sonstige,grau,Occasion,1200.0,Benzin,False,97.0,10890,297.0,39,9000.0,Triumph
3445,Strasse,weiss,Neu,1200.0,Benzin,True,97.0,16539,297.0,0,1.0,Triumph
3446,Strasse,weiss,Vorführmodell,1200.0,Benzin,False,97.0,11900,297.0,19,5000.0,Triumph
3447,Strasse,rot,Neu,1200.0,Benzin,False,97.0,14360,297.0,0,7.0,Triumph
3448,Strasse,schwarz,Neu,1200.0,Benzin,False,97.0,14140,297.0,0,7.0,Triumph
3449,Strasse,grün,Neu,1200.0,Benzin,True,97.0,15950,297.0,0,1.0,Triumph
3450,Sonstige,grün,Neu,1200.0,Benzin,True,97.0,28500,297.0,0,1.0,Triumph
3451,Strasse,schwarz,Neu,1200.0,Benzin,True,97.0,14140,297.0,0,1.0,Triumph
3452,Strasse,weiss,Occasion,1200.0,Benzin,True,97.0,11500,297.0,19,50.0,Triumph
3453,Strasse,schwarz,Occasion,1200.0,Benzin,True,97.0,12400,297.0,32,3100.0,Triumph
3454,Strasse,mehrfarbig matt.,Occasion,885.0,Benzin,False,82.0,6950,316.0,176,21000.0,Triumph
3455,Strasse,rot,Occasion,885.0,Benzin,False,67.0,4900,316.0,273,30420.0,Triumph
3456,Strasse,rot,Occasion,885.0,Benzin,False,67.0,5500,316.0,296,38800.0,Triumph
3457,Strasse,grün,Occasion,885.0,Benzin,False,67.0,4500,316.0,272,20000.0,Triumph
3458,Chopper,blau,Occasion,1699.0,Benzin,False,98.0,10790,414.0,115,32600.0,Triumph
3459,Chopper,blau,Occasion,1699.0,Benzin,False,98.0,11490,414.0,115,12000.0,Triumph
3460,Chopper,grau,Occasion,1699.0,Benzin,False,98.0,8500,414.0,115,28858.0,Triumph
3461,Strasse,schwarz,Occasion,1700.0,Benzin,False,98.0,9290,414.0,104,23628.0,Triumph
3462,Chopper,blau,Occasion,1595.0,Benzin,False,86.0,11750,414.0,74,5500.0,Triumph
3463,Chopper,blau,Occasion,1595.0,Benzin,False,86.0,9900,414.0,93,21000.0,Triumph
3464,Strasse,schwarz,Occasion,1600.0,Benzin,False,86.0,10990,414.0,91,3814.0,Triumph
3465,Chopper,weiss,Occasion,1595.0,Benzin,False,86.0,17900,414.0,55,20.0,Triumph
3466,Chopper,silber matt.,Occasion,1595.0,Benzin,False,86.0,10500,414.0,110,18900.0,Triumph
3467,Chopper,weiss matt.,Occasion,1595.0,Benzin,False,86.0,12500,414.0,86,4900.0,Triumph
3468,Chopper,mehrfarbig,Occasion,1595.0,Benzin,False,86.0,7990,414.0,60,50592.0,Triumph
3469,Sonstige,grau,Occasion,1597.0,Benzin,False,86.0,8900,414.0,104,18700.0,Triumph
3470,Chopper,schwarz matt.,Occasion,1699.0,Benzin,True,98.0,15200,414.0,35,4300.0,Triumph
3471,Strasse,mehrfarbig,Oldtimer,750.0,Benzin,False,0.0,14000,240.0,500,9900.0,Triumph
3472,Strasse,mehrfarbig,Oldtimer,490.0,Benzin,False,0.0,12500,155.0,578,12000.0,Triumph
3473,Strasse,grau,Occasion,1215.0,Benzin,False,134.0,9990,315.0,55,11757.0,Triumph
3474,Strasse,grün,Occasion,885.0,Benzin,False,91.0,2900,339.0,283,36700.0,Triumph
3475,Strasse,blau,Vorführmodell,1215.0,Benzin,False,134.0,12850,315.0,81,8200.0,Triumph
3476,Strasse,silber,Vorführmodell,1215.0,Benzin,True,134.0,19900,315.0,38,669.0,Triumph
3477,Strasse,grau,Occasion,1215.0,Benzin,False,134.0,13985,315.0,62,2000.0,Triumph
3478,Strasse,schwarz,Occasion,1215.0,Benzin,True,134.0,16800,315.0,38,2300.0,Triumph
3479,Strasse,schwarz,Occasion,1215.0,Benzin,True,134.0,11900,315.0,41,4900.0,Triumph
3480,Strasse,blau,Occasion,1215.0,Benzin,False,134.0,10200,315.0,81,39500.0,Triumph
3481,Strasse,grau,Occasion,1215.0,Benzin,False,134.0,9990,315.0,79,29118.0,Triumph
3482,Strasse,blau,Occasion,1215.0,Benzin,False,134.0,11800,315.0,75,19013.0,Triumph
3483,SupermotoTrial,orange,Occasion,999.0,Benzin,False,116.0,6490,280.0,103,50350.0,Ktm
3484,Enduro,orange,Occasion,0.0,Elektrisch (Plug-in),True,15.0,7800,179.0,35,1700.0,Ktm
3485,Enduro,mehrfarbig,Occasion,293.0,Benzin,True,7.0,8140,184.0,34,600.0,Ktm
3486,Strasse,orange,Neu,124.0,Benzin,True,14.0,5490,207.0,0,1.0,Ktm
3487,Enduro,weiss,Neu,1049.0,Benzin,True,125.0,15990,305.0,0,1.0,Ktm
3488,Strasse,weiss,Neu,373.0,Benzin,True,42.0,7390,230.0,0,7.0,Husqvarna
3489,Strasse,schwarz,Occasion,373.0,Benzin,True,42.0,5900,230.0,16,1500.0,Husqvarna
3490,Strasse,schwarz,Neu,373.0,Benzin,True,42.0,7390,230.0,0,7.0,Husqvarna
3491,Strasse,schwarz,Neu,373.0,Benzin,True,42.0,6890,230.0,0,1.0,Husqvarna
3492,Strasse,anthrazit,Neu,373.0,Benzin,True,42.0,6500,230.0,0,1.0,Husqvarna
3493,Strasse,schwarz,Vorführmodell,373.0,Benzin,True,42.0,5990,230.0,18,125.0,Husqvarna
3494,Strasse,schwarz,Neu,373.0,Benzin,True,42.0,7390,230.0,0,7.0,Husqvarna
3495,Enduro,weiss,Neu,293.0,Benzin,True,14.0,9900,190.0,0,7.0,Husqvarna
3496,Enduro,weiss,Occasion,293.0,2-Takt-Gemisch,True,7.0,8900,184.0,18,600.0,Husqvarna
3497,Enduro,weiss,Occasion,293.0,2-Takt-Gemisch,True,7.0,9900,184.0,18,210.0,Husqvarna
3498,Enduro,weiss,Vorführmodell,293.0,Benzin,True,14.0,10500,190.0,25,350.0,Husqvarna
3499,Enduro,weiss,Neu,293.0,Benzin,True,14.0,11490,190.0,0,1.0,Husqvarna
3500,Enduro,mehrfarbig,Occasion,249.0,Benzin,False,14.0,7900,189.0,24,1220.0,Husqvarna
3501,Enduro,weiss,Occasion,1049.0,Benzin,True,125.0,12900,305.0,21,2900.0,Ktm
3502,Enduro,weiss,Occasion,1049.0,Benzin,True,125.0,12900,305.0,26,3200.0,Ktm
